folder,mat_file,tdms_file,log_no,n_peaks,n_intervals,freq_mean_Hz,freq_std_Hz,freq_median_Hz,freq_MAD_Hz,fft_f0_Hz,fft_a0_amp,freq_resolution,ER_blow_off,U_blow_off_m_per_s,blowoff_dt_s
29_08_D_88mm_260mm,LBO_Sweep_2_12_41_26.mat,"ER1_0,7_log2_29.08.2025_12.41.22.tdms",2,14,13,1.320865581504468,0.5113786986287668,1.4899310459911916,0.6369444968553452,0.0836092438379987,0.4368112962547895,0.0836092438379987,0.6044819985304923,15.977924944812361,0.241519
29_08_D_88mm_260mm,LBO_Sweep_3_12_46_37.mat,"ER1_0,7_log3_29.08.2025_12.46.34.tdms",3,14,13,1.3905834396059984,0.661854391980999,1.5546707751433018,0.3672601546054733,0.0718890722858999,0.488966853021341,0.0718890722858999,0.6045454545454545,16.013245033112586,0.039796
29_08_D_88mm_260mm,LBO_Sweep_1_13_7_27.mat,"ER1_0,75_log1_29.08.2025_13.07.25.tdms",1,2,1,1.6454025806494077,0.0,1.6454025806494077,0.0,3.2292092742890355,0.0101848946222866,1.0764030914296785,0.7317903930131004,40.83443708609271,0.094296
29_08_D_88mm_260mm,LBO_Sweep_2_13_12_55.mat,"ER1_0,75_log2_29.08.2025_13.12.53.tdms",2,12,11,1.3237965425803973,0.5309776604068167,1.7862150638661196,0.5857897034023786,3.903898172455136,0.1609913770482555,0.0867532927212252,0.7298141155968633,40.92163355408388,0.172876
29_08_D_88mm_260mm,LBO_Sweep_3_13_19_5.mat,"ER1_0,75_log3_29.08.2025_13.19.02.tdms",3,14,13,1.640588668454067,0.6417383234140697,1.6317685760534697,0.5460525910250372,0.0721594435063716,0.1338171543740474,0.0721594435063716,0.7247762056020792,41.13907284768212,0.193994
29_08_D_88mm_260mm,LBO_Sweep_1_13_48_21.mat,"ER1_0,8_log1_29.08.2025_13.48.18.tdms",1,14,13,1.4125186968580588,0.91604378462485,1.7726661963192358,1.2774585096217277,1.9029387082471456,0.1781779894031043,0.0951469354123572,0.7786630891273916,51.18432671081678,0.054886
29_08_D_88mm_260mm,LBO_Sweep_2_13_55_45.mat,"ER1_0,8_log2_29.08.2025_13.55.43.tdms",2,15,14,1.6127254172552634,0.7601564092747111,1.8397801916084504,0.6415597846241168,1.8650453206012905,0.2023259015139124,0.1036136289222939,0.7766682221185254,51.17439293598234,0.199254
29_08_D_88mm_260mm,LBO_Sweep_3_14_2_7.mat,"ER1_0,8_log3_29.08.2025_14.02.04.tdms",3,17,16,1.592442110499359,0.8694566639344555,2.309982373470492,0.937860156981514,0.0670622444928484,0.1648572134022644,0.0670622444928484,0.7767086540704454,51.18653421633554,0.237831
29_08_D_88mm_260mm,LBO_Sweep_1_14_25_40.mat,"ER1_0,85_log1_29.08.2025_14.25.36.tdms",1,12,11,1.0716126591746653,0.763243327557729,1.5648399246999027,1.2084981068985658,2.727593620639861,0.0322171403976104,0.0802233417835253,0.8234482063683999,59.515452538631344,0.152063
29_08_D_88mm_260mm,LBO_Sweep_2_14_32_38.mat,"ER1_0,85_log2_29.08.2025_14.32.35.tdms",2,7,6,0.559733081950987,0.4157226452074657,0.6850860033123555,0.0811670232809017,0.6911486891213197,0.0170720703691862,0.0767942987912577,0.8225796692214602,59.462472406181014,0.025456
29_08_D_88mm_260mm,LBO_Sweep_3_14_38_51.mat,"ER1_0,85_log3_29.08.2025_14.38.47.tdms",3,13,12,0.9781633190385632,1.0519379236049422,1.017820096182039,0.4429940616996004,0.0735015244216164,0.0134301029258977,0.0735015244216164,0.8280327537403963,59.349889624724064,0.16512
29_08_D_88mm_260mm,LBO_Sweep_1_15_3_59.mat,"ER1_0,9_log1_29.08.2025_15.03.43.tdms",1,4,3,0.6067308291259922,0.5484274619782787,0.7108149066415702,0.5314563654541683,1.3661052884667926,0.0316157138756043,0.1366105288466792,0.8726345250993139,66.74061810154525,0.166786
29_08_D_88mm_260mm,LBO_Sweep_2_15_13_54.mat,"ER1_0,9_log1_set2_29.08.2025_15.13.51.tdms",1,2,1,0.8136021257796343,0.0,0.8136021257796343,0.0,0.0890611529500616,0.0381142696039219,0.0890611529500616,0.8630508474576271,67.48565121412803,0.24711
02_09_D_88mm_200mm,LBO_Sweep_1_13_18_29.mat,"ER1_0,65_Log1_02.09.2025_13.18.26.tdms",1,3,2,1.7613867045247382,0.7033990227364607,1.8921308803937085,0.737412947277302,0.1720364992636837,0.1750923493717247,0.1720364992636837,0.5631882202304739,9.131346578366443,0.238756
02_09_D_88mm_200mm,LBO_Sweep_2_13_22_24.mat,"ER1_0,65_Log2_02.09.2025_13.22.22.tdms",2,4,3,2.3253344412260097,0.6223705684170031,2.630229224476913,0.4783676533673688,0.2003598462839259,0.1909172468969338,0.2003598462839259,0.5639102564102565,9.120309050772626,0.067736
02_09_D_88mm_200mm,LBO_Sweep_3_13_26_31.mat,"ER1_0,65_Log3_02.09.2025_13.26.27.tdms",3,4,3,1.6731482571093466,0.6733230357460451,1.7571573411397978,0.8205777925748933,0.1676805752114452,0.26201257225038,0.1676805752114452,0.5639102564102565,9.120309050772626,0.180119
02_09_D_88mm_200mm,LBO_Sweep_3_13_30_40.mat,"ER1_0,7_Log1_02.09.2025_13.30.37.tdms",1,9,8,1.1991405160351318,0.6799886913673575,1.4272113997033986,0.8096188975565831,0.0811738386458904,0.5001241453013833,0.0811738386458904,0.6181750186985789,15.71743929359823,0.099406
02_09_D_88mm_200mm,LBO_Sweep_2_13_35_42.mat,"ER1_0,7_Log2_02.09.2025_13.35.39.tdms",2,11,10,1.968670188880124,0.8146669665938971,2.224368160893939,1.2280272932112413,0.070706556477569,0.5421861358267518,0.070706556477569,0.619534184823441,15.649006622516557,0.19352
02_09_D_88mm_200mm,LBO_Sweep_3_13_41_5.mat,"ER1_0,7_Log3_02.09.2025_13.41.01.tdms",3,9,8,1.362753129264459,0.6238074449526467,1.5570499080681426,0.3843490679489914,0.0815406618818606,0.4737103278750219,0.0815406618818606,0.6204665161775771,15.626931567328917,0.145584
02_09_D_88mm_200mm,LBO_Sweep_1_13_55_31.mat,"ER1_0,72_Log1_02.09.2025_13.55.27.tdms",1,3,2,0.6329350273206404,0.1568676832361192,0.6518112510765401,0.1644532575232889,0.0820921007696955,0.2625595884187011,0.0820921007696955,0.6972405271828667,28.766004415011036,0.286178
02_09_D_88mm_200mm,LBO_Sweep_2_14_0_45.mat,"ER1_0,72_Log2_02.09.2025_14.00.42.tdms",2,6,5,1.1114294739093042,0.3869732072320529,1.2627936784548457,0.4724558275774544,0.0896577941313594,0.4461141745956537,0.0896577941313594,0.701762754043965,28.57726269315673,0.226474
02_09_D_88mm_200mm,LBO_Sweep_3_14_5_7.mat,"ER1_0,72_Log3_02.09.2025_14.05.04.tdms",3,10,9,1.5482051743425245,0.3320489086093461,1.537167952507659,0.2342060934880771,0.0738717202802988,0.7021834273246206,0.0738717202802988,0.6988865979381444,28.73509933774834,0.083853
02_09_D_88mm_200mm,LBO_Sweep_1_14_28_9.mat,"ER1_0,75_Log1_02.09.2025_14.28.06.tdms",1,5,4,0.9226556243241548,0.6040248569043585,1.161731112178963,0.6892267141923816,0.0820149431226369,0.0786370039006988,0.0820149431226369,0.7325681969394543,35.737306843267106,0.076332
02_09_D_88mm_200mm,LBO_Sweep_2_14_32_13.mat,"ER1_0,75_Log2_02.09.2025_14.32.10.tdms",2,3,2,0.8393307009124783,0.5565701226114075,0.994994957781811,0.5834839134189959,0.0898288580596247,0.0638712243842458,0.0898288580596247,0.7325681969394543,35.737306843267106,0.246909
02_09_D_88mm_200mm,LBO_Sweep_3_14_36_10.mat,"ER1_0,75_Log3_02.09.2025_14.36.07.tdms",3,7,6,1.1586026633958026,0.4408124053733357,1.0982291682244152,0.260206072963613,0.073613092530185,0.0906537218061681,0.073613092530185,0.7330559254327564,35.715231788079464,0.242607
02_09_D_88mm_200mm,LBO_Sweep_1_14_51_17.mat,"ER1_0,8_Log1_02.09.2025_14.51.15.tdms",1,3,2,0.7233628851184,0.1867875210039998,0.7467246283099853,0.195819914338702,0.0877651824989204,0.0809588855884108,0.0877651824989204,0.776625,42.983443708609265,0.190944
02_09_D_88mm_200mm,LBO_Sweep_2_14_55_20.mat,"ER1_0,8_Log2_02.09.2025_14.55.18.tdms",2,11,10,1.510435751651737,0.7789410504769729,2.0023757906494817,0.6882141359621762,0.0611666436272308,0.1749002869894558,0.0611666436272308,0.7713026714403746,43.331125827814574,0.220776
02_09_D_88mm_200mm,LBO_Sweep_3_15_0_6.mat,"ER1_0,8_Log3_02.09.2025_15.00.02.tdms",3,7,6,1.6175144464258997,0.7728737379765894,1.973738147664568,0.455009955550234,0.0657781356108355,0.1279655931838736,0.0657781356108355,0.7698051056821301,43.46799116997792,0.128318
02_09_D_88mm_200mm,LBO_Sweep_2_15_26_6.mat,"ER1_0,85_Log2_02.09.2025_15.26.03.tdms",2,4,3,0.5908668528816379,0.7165546186702927,0.8651424586829589,0.8388822598530781,0.0997201851604398,0.1209873945335328,0.0997201851604397,0.8301916221033868,53.8653421633554,0.1252
02_09_D_88mm_200mm,LBO_Sweep_3_15_30_12.mat,"ER1_0,85_Log3_02.09.2025_15.30.09.tdms",3,4,3,1.5329797600682278,1.10053992192167,1.6540654447533871,1.015949793457004,0.0965907334713936,0.0905908428736944,0.0965907334713936,0.829041186891054,54.19536423841059,0.001625
