folder,mat_file,tdms_file,log_no,n_peaks,n_intervals,freq_mean_Hz,freq_std_Hz,freq_median_Hz,freq_MAD_Hz,fft_f0_Hz,fft_a0_amp,freq_resolution
03_09_D_88mm_350mm,Up_8_ERp_0.65_PH2p_0_8_56_35.mat,"ER1_0,65_Log6_03.09.2025_08.56.32.tdms",6,81,80,0.6755504192706566,0.08664167969941579,0.6676344143113582,0.07318499023446857,0.634765625,0.10004619853234574,0.04882812499999999
03_09_D_88mm_350mm,Up_8_ERp_0.65_PH2p_0_9_2_21.mat,"ER1_0,65_Log4_03.09.2025_09.02.16.tdms",4,73,72,0.6039797382581663,0.04143113075018273,0.6017726803953196,0.03685894786753464,0.5859375,0.12372943082501857,0.04882812499999999
03_09_D_88mm_350mm,Up_20_ERp_0.71_PH2p_0_9_4_52.mat,"ER1_0,71_Log6_04.09.2025_09.04.49.tdms",6,279,278,2.3289413715733893,0.12602644977236327,2.325952070317996,0.12424614884151021,2.294921875,0.1262881529004282,0.04882812499999999
03_09_D_88mm_350mm,Up_20_ERp_0.71_PH2p_0_9_7_13.mat,"ER1_0,71_Log5_04.09.2025_09.07.08.tdms",5,287,286,2.3890781504719274,0.13774939628589503,2.3912375610240337,0.12700286352117812,2.34375,0.11976173496908626,0.04882812499999999
03_09_D_88mm_350mm,Up_20_ERp_0.71_PH2p_0_9_10_22.mat,"ER1_0,71_Log4_04.09.2025_09.10.18.tdms",4,278,277,2.3177526026520914,0.31437214509868405,2.430688905849696,0.15049995093959742,2.392578125,0.11485658462336895,0.04882812499999999
03_09_D_88mm_350mm,Up_14_ERp_0.7_PH2p_0_9_36_8.mat,"ER1_0,7_Log6_03.09.2025_09.36.05.tdms",6,196,195,1.6360770734598353,0.07465935521592268,1.6419201928271074,0.06410086293085362,1.611328125,0.08964028843036566,0.04882812499999999
03_09_D_88mm_350mm,Up_14_ERp_0.7_PH2p_0_9_38_25.mat,"ER1_0,7_Log5_03.09.2025_09.38.22.tdms",5,198,197,1.655188619749805,0.09107922991646963,1.6659086782180776,0.07496647985240296,1.611328125,0.0898228044279231,0.04882812499999999
03_09_D_88mm_350mm,Up_14_ERp_0.7_PH2p_0_9_41_36.mat,"ER1_0,7_Log4_03.09.2025_09.41.33.tdms",4,197,196,1.643571137951634,0.13767723119412373,1.6734497698373563,0.07863572611453011,1.66015625,0.07391339865755218,0.04882812499999999
03_09_D_88mm_350mm,Up_26_ERp_0.72_PH2p_0_10_14_27.mat,"ER1_0,72_Log6_03.09.2025_10.14.24.tdms",6,259,258,2.1611617883074343,0.1506335538738681,2.1640375754192007,0.15800142909018014,2.099609375,0.1875561098526087,0.04882812499999999
03_09_D_88mm_350mm,Up_26_ERp_0.72_PH2p_0_10_16_48.mat,"ER1_0,72_Log5_03.09.2025_10.16.43.tdms",5,274,273,2.2881303022652815,0.1539312863872627,2.289497844437779,0.15471682264364087,2.24609375,0.179454102003355,0.04882812499999999
03_09_D_88mm_350mm,Up_26_ERp_0.72_PH2p_0_10_20_19.mat,"ER1_0,72_Log4_03.09.2025_10.20.16.tdms",4,291,290,2.420013868515339,0.14424812647118923,2.418233514396217,0.14765143942630474,2.392578125,0.18207298934981236,0.04882812499999999
03_09_D_88mm_350mm,Up_7_ERp_0.6_PH2p_0_11_24_6.mat,"ER1_0,6_Log6_03.09.2025_11.24.02.tdms",6,68,67,0.569521788195051,0.14879298724986165,0.6851699084338935,0.05114580815666773,0.68359375,0.08907927481110457,0.04882812499999999
03_09_D_88mm_350mm,Up_7_ERp_0.6_PH2p_0_11_28_3.mat,"ER1_0,6_Log5_03.09.2025_11.28.00.tdms",5,38,37,0.32447395777715105,0.24325102133144955,0.3654636820465966,0.3407862367910615,0.732421875,0.08762692905191395,0.04882812499999999
03_09_D_88mm_350mm,Up_7_ERp_0.6_PH2p_0_11_32_12.mat,"ER1_0,6_Log4_03.09.2025_11.32.05.tdms",4,40,39,0.32957956574241487,0.23636823259100162,0.3749486320374109,0.2820485016421932,0.732421875,0.09575624748901677,0.04882812499999999
29_08_D_88mm_260mm,Up_8_ERp_0.6_PH2p_0_12_18_10.mat,"ER1_0,6_log4_29.08.2025_12.18.07.tdms",4,83,82,0.6905075746870466,0.05785362457926038,0.6991289924400242,0.06342471553330273,0.68359375,0.13875787871979334,0.04882812499999999
29_08_D_88mm_260mm,Up_8_ERp_0.6_PH2p_0_12_22_39.mat,"ER1_0,6_log5_29.08.2025_12.22.22.tdms",5,69,68,0.5693074085697744,0.05608292338438768,0.5803838312579658,0.06121061524879292,0.537109375,0.11865573307962322,0.04882812499999999
29_08_D_88mm_260mm,Up_8_ERp_0.6_PH2p_0_12_25_9.mat,"ER1_0,6_log6_29.08.2025_12.25.06.tdms",6,66,65,0.5495974541090142,0.05128003481590858,0.5566004182295543,0.05932023228987742,0.537109375,0.13006320182783668,0.04882812499999999
29_08_D_88mm_260mm,Up_15_ERp_0.65_PH2p_0_12_52_22.mat,"ER1_0,7_log4_29.08.2025_12.52.19.tdms",4,158,157,1.3117189564769394,0.15399171989831065,1.3411927226882867,0.14742674057579747,1.318359375,0.3300479111696203,0.04882812499999999
29_08_D_88mm_260mm,Up_15_ERp_0.65_PH2p_0_12_56_43.mat,"ER1_0,7_log5_29.08.2025_12.56.39.tdms",5,142,141,1.182749086181633,0.13519911671209553,1.200552254036857,0.1297226258526505,1.171875,0.38866355634829025,0.04882812499999999
29_08_D_88mm_260mm,Up_15_ERp_0.65_PH2p_0_12_59_4.mat,"ER1_0,7_log6_29.08.2025_12.59.01.tdms",6,137,136,1.1479004967438116,0.13949117842070674,1.1651461144260682,0.12391000101063084,1.123046875,0.33908718951183664,0.04882812499999999
29_08_D_88mm_260mm,Up_39.4_ERp_0.76_PH2p_0_13_24_9.mat,"ER1_0,75_log4_29.08.2025_13.24.05.tdms",4,278,277,2.3190184038807478,0.3307109242096464,2.3516408574082566,0.33181287463058357,2.294921875,0.196263435452238,0.04882812499999999
29_08_D_88mm_260mm,Up_39.4_ERp_0.76_PH2p_0_13_28_24.mat,"ER1_0,75_log5_29.08.2025_13.28.19.tdms",5,260,259,2.171849075910083,0.35485354074297015,2.2361009554859383,0.3609191926192866,2.099609375,0.17504831284200975,0.04882812499999999
29_08_D_88mm_260mm,Up_39.4_ERp_0.76_PH2p_0_13_30_42.mat,"ER1_0,75_log6_29.08.2025_13.30.40.tdms",6,259,258,2.156110380884253,0.37780633336201425,2.224880862898546,0.4108342371732704,2.197265625,0.16700191815091758,0.04882812499999999
29_08_D_88mm_260mm,Up_49.7_ERp_0.8_PH2p_0_14_7_5.mat,"ER1_0,8_log6_29.08.2025_14.07.03.tdms",6,240,239,2.005275721006744,0.4823636099975798,2.1422634298494416,0.49630927849046585,2.197265625,0.16802655448868725,0.04882812499999999
29_08_D_88mm_260mm,Up_49.7_ERp_0.8_PH2p_0_14_10_21.mat,"ER1_0,8_log5_29.08.2025_14.10.19.tdms",5,166,165,1.3836910789746293,0.4761655289473516,1.5821983697027997,0.4624531725024379,1.806640625,0.03254245779965149,0.04882812499999999
29_08_D_88mm_260mm,Up_49.7_ERp_0.8_PH2p_0_14_13_17.mat,"ER1_0,8_log4_29.08.2025_14.13.14.tdms",4,67,66,0.8741837177083821,0.45820918096621965,1.0627918859321728,0.5461286263412408,1.275001275001275,0.027942650140938153,0.075000075000075
29_08_D_88mm_260mm,Up_59.6_ERp_0.83_PH2p_0_14_44_7.mat,"ER1_0,85_log6_29.08.2025_14.44.04.tdms",6,23,22,1.2502219854377554,4.37572999676365,1.3763945855977955,0.9728152860286617,2.7000108000432004,0.0644341767122502,0.30000120000479996
29_08_D_88mm_260mm,Up_59.6_ERp_0.83_PH2p_0_14_49_23.mat,"ER1_0,85_log4_29.08.2025_14.49.20.tdms",4,179,178,1.4883696662067631,0.846614495592138,1.7940056148107106,0.7817890444451627,2.44140625,0.035056082913605804,0.04882812499999999
29_08_D_88mm_260mm,Up_59.6_ERp_0.83_PH2p_0_14_57_10.mat,"ER1_0,85_log5_29.08.2025_14.57.06.tdms",5,127,126,1.3037144044321156,0.6234281975087848,1.4660989265241655,0.6014639356028839,1.5600006240002497,0.035594534169703824,0.06000002400000959
02_09_D_88mm_200mm,Up_14_ERp_0.7_PH2p_0_13_45_54.mat,"ER1_0,7_Log6_02.09.2025_13.45.51.tdms",6,81,80,0.668524473895473,0.21866659182137305,0.7284347011768613,0.204459862824726,0.732421875,0.15940559607427882,0.04882812499999999
